Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773491712	134	1143	4204	0	7048	6708	0	86	0	215343	646	331517	600	0	0	1	1
1773491714	136	1143	4204	0	7048	6708	0	86	0	215409	647	331679	601	0	0	1	1
1773491716	138	1144	4204	0	7048	6708	0	86	0	215409	647	331679	601	0	0	1	1
1773491718	140	1142	4204	0	7048	6708	0	86	0	215409	647	331679	601	0	0	1	1
1773491720	142	1143	4204	0	7048	6708	0	86	0	215579	650	331849	604	0	0	1	1
1773491722	144	1143	4204	0	7048	6708	0	86	0	215579	650	331849	604	0	0	1	1
1773491724	146	1142	4204	0	7048	6708	0	86	0	215683	652	331953	606	0	0	1	1
1773491726	148	1145	4204	0	7048	6708	0	86	0	215683	652	331953	606	0	0	1	1
1773491728	150	1143	4204	0	7048	6708	0	86	0	215853	655	332123	609	0	0	1	1
1773491730	152	1144	4204	0	7048	6708	0	86	0	215853	655	332123	609	0	0	1	1
1773491732	154	1145	4204	0	7048	6708	0	86	0	215853	655	332123	609	0	0	1	1
1773491734	156	1144	4204	0	7048	6708	0	86	0	220123	674	335868	626	0	0	1	1
1773491736	158	1142	4204	0	7048	6708	0	86	0	222994	695	344440	646	0	0	1	1
1773491738	160	1142	4204	0	7048	6708	0	86	0	222994	695	344440	646	0	0	1	1
1773491740	162	1145	4204	0	7048	6708	0	86	0	223164	698	344610	649	0	0	1	1
1773491742	164	1142	4204	0	7048	6708	0	86	0	223328	701	344774	652	0	0	1	1
1773491744	166	1142	4204	0	7048	6708	0	86	0	223394	702	344840	653	0	0	1	1
1773491746	168	1145	4204	0	7048	6708	0	86	0	223394	702	344840	653	0	0	1	1
1773491748	170	1144	4204	0	7048	6708	0	86	0	223394	702	344840	653	0	0	1	1
1773491750	172	1144	4204	0	7048	6708	0	86	0	223564	705	345010	656	0	0	1	1
1773491752	174	1142	4204	0	7048	6708	0	86	0	223564	705	345010	656	0	0	1	1
1773491754	176	1142	4204	0	7048	6708	0	86	0	223564	705	345010	656	0	0	1	1
1773491756	178	1142	4204	0	7048	6708	0	86	0	223668	707	345114	658	0	0	1	1
1773491758	180	1143	4204	0	7048	6708	0	86	0	223838	710	345284	661	0	0	1	1
1773491760	182	1145	4204	0	7048	6708	0	86	0	223838	710	345284	661	0	0	1	1
1773491762	184	1142	4204	0	7048	6708	0	86	0	223838	710	345284	661	0	0	1	1
1773491764	186	1144	4204	0	7048	6708	0	86	0	223838	710	345284	661	0	0	1	1
1773491766	188	1142	4204	0	7048	6708	0	86	0	226490	732	353220	680	0	0	1	1
1773491768	190	1145	4204	0	7048	6708	0	86	0	226490	732	353220	680	0	0	1	1
1773491770	192	1143	4204	0	7048	6708	0	86	0	226660	735	353390	683	0	0	1	1
1773491772	193	1142	4204	0	7048	6708	0	86	0	226824	738	353554	686	0	0	1	1
1773491774	195	1143	4204	0	7048	6708	0	86	0	226890	739	353716	687	0	0	1	1
1773491776	197	1143	4204	0	7048	6708	0	86	0	226890	739	353716	687	0	0	1	1
1773491778	199	1143	4204	0	7048	6708	0	86	0	232983	755	361440	702	0	0	1	1
1773491780	201	1144	4204	0	7048	6708	0	86	0	232983	755	361440	702	0	0	1	1
1773491782	203	1142	4204	0	7048	6708	0	86	0	233153	758	361610	705	0	0	1	1
1773491784	205	1142	4204	0	7048	6708	0	86	0	233153	758	361610	705	0	0	1	1
1773491786	207	1144	4204	0	7048	6708	0	86	0	233153	758	361610	705	0	0	1	1
1773491788	209	1144	4204	0	7048	6708	0	86	0	233153	758	361610	705	0	0	1	1
1773491790	211	1144	4204	0	7048	6708	0	86	0	233219	759	361676	706	0	0	1	1
1773491792	213	1145	4204	0	7048	6708	0	86	0	233427	763	361884	710	0	0	1	1
1773491794	215	1144	4204	0	7048	6708	0	86	0	237694	782	365627	727	0	0	1	1
1773491796	217	1142	4204	0	7048	6708	0	86	0	240697	805	374199	747	0	0	1	1
1773491798	219	1142	4204	0	7048	6708	0	86	0	240697	805	374199	747	0	0	1	1
1773491800	221	1145	4204	0	7048	6708	0	86	0	240697	805	374199	747	0	0	1	1
1773491802	223	1142	4204	0	7048	6708	0	86	0	240913	809	374415	751	0	0	1	1
1773491804	225	1145	4204	0	7048	6708	0	86	0	240979	810	374481	752	0	0	1	1
1773491806	227	1143	4204	0	7048	6708	0	86	0	240979	810	374481	752	0	0	1	1
1773491808	229	1145	4204	0	7048	6708	0	86	0	241149	813	374651	755	0	0	1	1
1773491810	231	1143	4204	0	7048	6708	0	86	0	241149	813	374651	755	0	0	1	1
1773491812	233	1144	4204	0	7048	6708	0	86	0	241319	816	374821	758	0	0	1	1
1773491814	235	1149	4204	0	7048	6708	0	86	0	241319	816	374821	758	0	0	1	1
1773491816	237	1142	4204	0	7048	6708	0	86	0	241319	816	374821	758	0	0	1	1
1773491818	239	1144	4204	0	7048	6708	0	86	0	241423	818	374925	760	0	0	1	1
1773491820	241	1144	4204	0	7048	6708	0	86	0	241489	819	374991	761	0	0	1	1
1773491822	243	1142	4204	0	7048	6708	0	86	0	241489	819	374991	761	0	0	1	1
1773491824	245	1144	4204	0	7048	6708	0	86	0	241593	821	375095	763	0	0	1	1
1773491826	247	1142	4204	0	7048	6708	0	86	0	244179	842	383097	783	0	0	1	1
1773491828	249	1143	4204	0	7048	6708	0	86	0	244179	842	383097	783	0	0	1	1
1773491830	251	1142	4204	0	7048	6708	0	86	0	244179	842	383097	783	0	0	1	1
1773491832	253	1145	4204	0	7048	6708	0	86	0	244343	845	383261	786	0	0	1	1
1773491834	255	1142	4204	0	7048	6708	0	86	0	244409	846	383423	787	0	0	1	1
1773491836	257	1142	4204	0	7048	6708	0	86	0	244409	846	383423	787	0	0	1	1
1773491838	259	1144	4204	0	7048	6708	0	86	0	244579	849	383593	790	0	0	1	1
1773491840	261	1143	4204	0	7048	6708	0	86	0	244579	849	383593	790	0	0	1	1
1773491842	263	1145	4204	0	7048	6708	0	86	0	244749	852	383763	793	0	0	1	1
1773491844	265	1143	4204	0	7048	6708	0	86	0	244749	852	383763	793	0	0	1	1
1773491846	267	1143	4204	0	7048	6708	0	86	0	244749	852	383763	793	0	0	1	1
1773491848	269	1145	4204	0	7048	6708	0	86	0	244853	854	383867	795	0	0	1	1
1773491850	271	1142	4204	0	7048	6708	0	86	0	244919	855	383933	796	0	0	1	1
1773491852	273	1143	4204	0	7048	6708	0	86	0	244919	855	383933	796	0	0	1	1
1773491854	275	1144	4204	0	7048	6708	0	86	0	245023	857	384037	798	0	0	1	1
1773491856	277	1142	4204	0	7048	6708	0	86	0	251942	898	395739	834	0	0	1	1
1773491858	279	1145	4204	0	7048	6708	0	86	0	251942	898	395739	834	0	0	1	1
1773491860	281	1143	4204	0	7048	6708	0	86	0	251942	898	395739	834	0	0	1	1
1773491862	283	1143	4204	0	7048	6708	0	86	0	252106	901	395903	837	0	0	1	1
1773491864	285	1142	4204	0	7048	6708	0	86	0	252172	902	395969	838	0	0	1	1
1773491866	287	1143	4204	0	7048	6708	0	86	0	252172	902	395969	838	0	0	1	1
1773491868	289	1143	4204	0	7048	6708	0	86	0	252238	903	396035	839	0	0	1	1
1773491870	291	1143	4204	0	7048	6708	0	86	0	252342	905	396139	841	0	0	1	1
1773491872	293	1142	4204	0	7048	6708	0	86	0	252512	908	396309	844	0	0	1	1
1773491874	295	1145	4204	0	7048	6708	0	86	0	252512	908	396309	844	0	0	1	1
1773491876	298	1143	4204	0	7048	6708	0	86	0	252512	908	396309	844	0	0	1	1
1773491878	300	1142	4204	0	7048	6708	0	86	0	252616	910	396413	846	0	0	1	1
1773491880	302	1144	4204	0	7048	6708	0	86	0	252682	911	396479	847	0	0	1	1
1773491882	304	1143	4204	0	7048	6708	0	86	0	252682	911	396479	847	0	0	1	1
1773491884	306	1143	4204	0	7048	6708	0	86	0	252786	913	396583	849	0	0	1	1
1773491886	308	1143	4204	0	7048	6708	0	86	0	255372	934	404608	869	0	0	1	1
1773491888	310	1142	4204	0	7048	6708	0	86	0	255372	934	404608	869	0	0	1	1
1773491890	312	1144	4204	0	7048	6708	0	86	0	255372	934	404608	869	0	0	1	1
1773491892	314	1142	4204	0	7048	6708	0	86	0	255536	937	404772	872	0	0	1	1
1773491894	316	1144	4204	0	7048	6708	0	86	0	255602	938	404934	873	0	0	1	1
1773491896	318	1143	4204	0	7048	6708	0	86	0	255602	938	404934	873	0	0	1	1
1773491898	320	1143	4204	0	7048	6708	0	86	0	261761	955	412724	889	0	0	1	1
1773491900	322	1143	4204	0	7048	6708	0	86	0	261761	955	412724	889	0	0	1	1
1773491902	324	1143	4204	0	7048	6708	0	86	0	261931	958	412894	892	0	0	1	1
1773491904	326	1142	4204	0	7048	6708	0	86	0	261931	958	412894	892	0	0	1	1
1773491906	328	1145	4204	0	7048	6708	0	86	0	261931	958	412894	892	0	0	1	1
1773491908	330	1143	4204	0	7048	6708	0	86	0	261931	958	412894	892	0	0	1	1
1773491910	332	1143	4204	0	7048	6708	0	86	0	261997	959	412960	893	0	0	1	1
1773491912	334	1143	4204	0	7048	6708	0	86	0	261997	959	412960	893	0	0	1	1
1773491914	336	1145	4204	0	7048	6708	0	86	0	262205	963	413168	897	0	0	1	1
1773491916	338	1142	4204	0	7048	6708	0	86	0	269409	1004	425572	935	0	0	1	1
1773491918	340	1145	4204	0	7048	6708	0	86	0	269409	1004	425572	935	0	0	1	1
1773491920	342	1145	4204	0	7048	6708	0	86	0	269409	1004	425572	935	0	0	1	1
1773491922	344	1145	4204	0	7048	6708	0	86	0	269625	1008	425788	939	0	0	1	1
1773491924	346	1143	4204	0	7048	6708	0	86	0	269691	1009	425854	940	0	0	1	1
1773491926	348	1143	4204	0	7048	6708	0	86	0	269691	1009	425854	940	0	0	1	1
1773491928	350	1143	4204	0	7048	6708	0	86	0	269861	1012	426024	943	0	0	1	1
1773491930	352	1145	4204	0	7048	6708	0	86	0	269861	1012	426024	943	0	0	1	1
1773491932	354	1142	4204	0	7048	6708	0	86	0	270031	1015	426194	946	0	0	1	1
1773491934	356	1142	4204	0	7048	6708	0	86	0	270031	1015	426194	946	0	0	1	1
1773491936	358	1143	4204	0	7048	6708	0	86	0	270031	1015	426194	946	0	0	1	1
1773491938	360	1145	4204	0	7048	6708	0	86	0	270135	1017	426298	948	0	0	1	1
1773491940	362	1145	4204	0	7048	6708	0	86	0	270201	1018	426364	949	0	0	1	1
1773491942	364	1142	4204	0	7048	6708	0	86	0	270201	1018	426364	949	0	0	1	1
1773491944	365	1145	4204	0	7048	6708	0	86	0	270305	1020	426468	951	0	0	1	1
1773491946	367	1144	4204	0	7048	6708	0	86	0	272957	1042	434493	971	0	0	1	1
